REC#0387
FIELDS:
SN,DATE,TIME,LATITUDE,LONGITUDE,ALTITUDE,PRESSURE,SZA,AM,SDCORR,TEMP,ID,SIG380,SIG500,SIG870,SIG936,SIG1020,STD380,STD500,STD870,STD936,STD1020,R380_500,R500_870,R870_936,R936_1020,AOT380,AOT500,AOT870,AOT936,AOT1020,WATER
03784,10/05/2003,20:45:00, 45.380, -71.933,  234,  990,74.54,3.707,0.999, 23.3,15, 301.20, 447.73, 758.32, 196.14, 866.62, 0.000, 0.000, 0.001, 0.000, 0.001,0.6727,0.5904,3.8661,0.2263,0.106,0.075,0.028,0.045,0.062,1.12
03784,10/05/2007,20:45:07, 45.380, -71.933,  238,  990,74.30,3.654,1.012, 23.3,15, 299.51, 446.04, 752.95, 195.47, 860.21, 0.001, 0.000, 0.000, 0.000, 0.000,0.6715,0.5924,3.8520,0.2272,0.111,0.075,0.027,0.044,0.061,1.13
03784,10/05/2007,20:45:14, 45.380, -71.933,  239,  990,74.32,3.658,1.012, 23.3,15, 298.60, 445.45, 748.08, 195.03, 854.10, 0.000, 0.000, 0.001, 0.000, 0.001,0.6703,0.5955,3.8358,0.2283,0.112,0.075,0.029,0.046,0.063,1.12
03784,10/05/2007,20:48:05, 45.380, -71.933,  230,  990,74.78,3.763,1.012, 23.0,15, 287.23, 442.97, 768.56, 191.88, 885.04, 0.000, 0.001, 0.000, 0.000, 0.001,0.6484,0.5764,4.0054,0.2168,0.107,0.071,0.020,0.036,0.052,1.14
03784,10/05/2007,20:48:11, 45.380, -71.933,  230,  990,74.80,3.767,1.012, 23.0,15, 286.88, 443.00, 766.62, 191.53, 882.36, 0.001, 0.000, 0.000, 0.000, 0.000,0.6476,0.5779,4.0025,0.2171,0.107,0.070,0.021,0.037,0.053,1.14
03784,10/05/2007,20:48:15, 45.380, -71.933,  230,  990,74.81,3.770,1.012, 23.0,15, 286.22, 442.16, 762.77, 190.84, 876.55, 0.000, 0.000, 0.000, 0.001, 0.000,0.6473,0.5797,3.9968,0.2177,0.107,0.071,0.022,0.038,0.054,1.14
03784,10/05/2007,20:51:09, 45.380, -71.933,  232,  990,75.28,3.884,1.012, 23.0,15, 268.30, 422.37, 752.66, 180.67, 858.86, 0.001, 0.001, 0.000, 0.001, 0.001,0.6352,0.5612,4.1658,0.2104,0.108,0.076,0.025,0.041,0.058,1.14
03784,10/05/1906,20:51:16, 45.380, -71.933,  232,  990,75.38,3.910,1.012, 23.0,15, 267.39, 422.55, 750.62, 180.19, 854.92, 0.001, 0.001, 0.001, 0.000, 0.001,0.6328,0.5629,4.1657,0.2108,0.105,0.075,0.025,0.042,0.058,1.13
03784,10/05/1906,20:51:20, 45.380, -71.933,  233,  990,75.39,3.912,1.012, 23.0,15, 266.76, 422.27, 748.22, 180.00, 851.85, 0.000, 0.001, 0.000, 0.001, 0.001,0.6317,0.5644,4.1567,0.2113,0.105,0.075,0.026,0.043,0.059,1.13
03784,10/05/2007,20:54:19, 45.380, -71.933,  230,  991,75.79,4.018,1.012, 22.9,15, 247.79, 418.65, 744.00, 176.38, 861.19, 0.001, 0.001, 0.001, 0.001, 0.001,0.5919,0.5627,4.2182,0.2048,0.109,0.071,0.026,0.040,0.055,1.12
03784,10/05/2007,20:54:23, 45.380, -71.933,  231,  990,75.80,4.021,1.012, 22.9,15, 246.34, 417.07, 738.65, 175.59, 855.58, 0.002, 0.001, 0.002, 0.001, 0.001,0.5906,0.5646,4.2066,0.2052,0.110,0.072,0.028,0.042,0.056,1.12
03784,10/05/2007,20:54:28, 45.380, -71.933,  231,  990,75.82,4.024,1.012, 22.9,15, 244.61, 415.31, 732.14, 174.43, 847.64, 0.001, 0.000, 0.001, 0.001, 0.001,0.5890,0.5672,4.1974,0.2058,0.112,0.073,0.030,0.044,0.059,1.12
03784,10/05/2003,20:57:01, 45.380, -71.933,  230,  990,76.48,4.213,0.999, 22.7,15, 230.59, 396.18, 727.99, 163.85, 825.51, 0.000, 0.001, 0.001, 0.001, 0.000,0.5820,0.5442,4.4431,0.1985,0.104,0.078,0.033,0.049,0.065,1.11
03784,10/05/2007,20:57:07, 45.380, -71.933,  230,  990,76.25,4.145,1.012, 22.7,15, 229.85, 395.63, 725.00, 163.17, 821.61, 0.001, 0.001, 0.000, 0.000, 0.000,0.5810,0.5457,4.4432,0.1986,0.111,0.079,0.031,0.048,0.064,1.13
03784,10/05/2007,20:57:12, 45.380, -71.933,  229,  990,76.26,4.149,1.012, 22.7,15, 228.78, 394.40, 720.88, 162.40, 816.51, 0.001, 0.000, 0.000, 0.000, 0.001,0.5801,0.5471,4.4390,0.1989,0.111,0.079,0.032,0.049,0.066,1.13
03784,10/05/2007,21:00:10, 45.380, -71.933,  231,  990,76.76,4.297,1.012, 22.7,15, 213.86, 380.51, 737.14, 156.34, 845.77, 0.001, 0.001, 0.001, 0.000, 0.001,0.5620,0.5162,4.7149,0.1849,0.108,0.080,0.026,0.040,0.055,1.15
03784,10/05/2007,21:00:14, 45.380, -71.933,  229,  990,76.77,4.301,1.012, 22.7,15, 213.87, 382.38, 738.38, 156.84, 847.28, 0.000, 0.001, 0.001, 0.001, 0.002,0.5593,0.5179,4.7077,0.1851,0.108,0.079,0.025,0.040,0.055,1.15
03784,10/05/2007,21:00:18, 45.380, -71.933,  229,  990,76.78,4.304,1.012, 22.7,15, 213.51, 382.39, 738.19, 156.75, 845.38, 0.000, 0.000, 0.001, 0.000, 0.001,0.5584,0.5180,4.7094,0.1854,0.108,0.078,0.025,0.040,0.055,1.15
03784,10/05/2007,21:03:01, 45.380, -71.933,  231,  990,77.23,4.447,1.012, 22.6,15, 196.93, 383.47, 745.10, 155.41, 865.88, 0.001, 0.001, 0.001, 0.001, 0.001,0.5135,0.5147,4.7945,0.1795,0.109,0.071,0.022,0.035,0.048,1.14
03784,10/05/2007,21:03:06, 45.380, -71.933,  231,  991,77.25,4.452,1.012, 22.6,15, 196.29, 382.48, 741.41, 154.95, 860.76, 0.001, 0.001, 0.001, 0.001, 0.001,0.5132,0.5159,4.7850,0.1800,0.108,0.071,0.023,0.036,0.049,1.14
03784,10/05/2007,21:03:12, 45.380, -71.933,  231,  990,77.26,4.457,1.012, 22.6,15, 195.22, 381.10, 734.05, 154.31, 851.26, 0.000, 0.000, 0.001, 0.000, 0.000,0.5123,0.5192,4.7570,0.1813,0.109,0.072,0.025,0.038,0.051,1.13
03784,10/05/2007,21:06:04, 45.380, -71.933,  222,  990,77.74,4.620,1.012, 22.4,15, 179.80, 364.51, 743.40, 146.06, 860.88, 0.000, 0.000, 0.000, 0.000, 0.000,0.4933,0.4903,5.0899,0.1697,0.108,0.074,0.021,0.034,0.047,1.15
03784,10/05/2007,21:06:08, 45.380, -71.933,  222,  990,77.75,4.624,1.012, 22.4,15, 179.36, 364.50, 742.20, 146.03, 859.06, 0.000, 0.000, 0.000, 0.000, 0.000,0.4921,0.4911,5.0825,0.1700,0.108,0.074,0.021,0.034,0.047,1.15
03784,10/05/2007,21:06:14, 45.380, -71.933,  222,  990,77.76,4.630,1.012, 22.4,15, 178.89, 364.81, 740.83, 146.06, 856.37, 0.000, 0.000, 0.000, 0.000, 0.000,0.4904,0.4924,5.0720,0.1706,0.108,0.073,0.022,0.035,0.048,1.14
03784,10/05/2003,21:09:03, 45.366, -71.974,  222,  990,78.45,4.889,0.999, 22.3,15, 160.94, 354.82, 746.69, 140.01, 878.53, 0.000, 0.000, 0.000, 0.001, 0.001,0.4536,0.4752,5.3330,0.1594,0.104,0.070,0.021,0.032,0.042,1.14
03784,10/05/2003,21:09:08, 45.366, -71.974,  222,  990,78.46,4.894,0.999, 22.3,15, 160.61, 354.73, 745.18, 139.99, 876.18, 0.000, 0.000, 0.001, 0.001, 0.001,0.4528,0.4760,5.3231,0.1598,0.103,0.070,0.021,0.032,0.043,1.13
03784,10/05/2003,21:09:13, 45.366, -71.974,  222,  990,78.47,4.900,0.999, 22.3,15, 160.38, 354.34, 743.44, 139.86, 872.34, 0.000, 0.000, 0.000, 0.001, 0.001,0.4526,0.4766,5.3155,0.1603,0.103,0.070,0.022,0.033,0.044,1.13
03784,10/05/2003,21:12:00, 45.366, -71.974,  222,  991,78.94,5.092,0.999, 22.1,15, 143.95, 337.57, 720.54, 130.42, 837.35, 0.000, 0.001, 0.001, 0.001, 0.001,0.4264,0.4685,5.5250,0.1557,0.104,0.072,0.026,0.038,0.050,1.12
03784,10/05/2003,21:12:06, 45.366, -71.974,  222,  990,78.95,5.100,0.999, 22.1,15, 143.15, 336.42, 714.89, 129.83, 830.46, 0.001, 0.001, 0.001, 0.000, 0.001,0.4255,0.4706,5.5064,0.1563,0.104,0.072,0.028,0.040,0.051,1.11
03784,10/05/2003,21:12:11, 45.366, -71.974,  222,  990,78.97,5.106,0.999, 22.1,15, 142.48, 335.42, 710.55, 129.39, 824.72, 0.001, 0.000, 0.000, 0.000, 0.001,0.4248,0.4721,5.4914,0.1569,0.105,0.072,0.029,0.041,0.053,1.11
03784,10/05/2003,21:15:01, 45.366, -71.974,  222,  991,79.44,5.320,0.999, 22.3,15, 128.44, 324.79, 721.32, 124.96, 848.46, 0.001, 0.000, 0.000, 0.000, 0.001,0.3954,0.4503,5.7723,0.1473,0.102,0.070,0.024,0.035,0.045,1.11
03784,10/05/2003,21:15:06, 45.366, -71.974,  222,  991,79.45,5.326,0.999, 22.3,15, 127.74, 323.89, 717.19, 124.41, 843.54, 0.001, 0.000, 0.000, 0.000, 0.001,0.3944,0.4516,5.7647,0.1475,0.102,0.070,0.025,0.036,0.046,1.11
03784,10/05/2003,21:15:15, 45.366, -71.974,  222,  990,79.48,5.338,0.999, 22.3,15, 126.69, 322.46, 711.04, 123.71, 835.40, 0.000, 0.000, 0.000, 0.000, 0.001,0.3929,0.4535,5.7475,0.1481,0.103,0.071,0.027,0.037,0.048,1.11
03784,10/05/2007,21:18:07, 45.380, -71.933,  230,  990,79.74,5.466,1.012, 22.2,15, 111.75, 303.21, 718.70, 113.44, 838.74, 0.001, 0.001, 0.000, 0.000, 0.000,0.3686,0.4219,6.3354,0.1353,0.111,0.074,0.022,0.032,0.043,1.16
03784,10/05/2007,21:18:12, 45.380, -71.933,  230,  990,79.76,5.473,1.012, 22.2,15, 111.29, 303.35, 717.64, 113.25, 836.87, 0.001, 0.000, 0.000, 0.001, 0.000,0.3669,0.4227,6.3370,0.1353,0.111,0.074,0.022,0.033,0.043,1.16
03784,10/05/2007,21:18:17, 45.380, -71.933,  230,  990,79.77,5.480,1.012, 22.1,15, 110.85, 303.20, 716.31, 113.07, 834.96, 0.001, 0.000, 0.000, 0.000, 0.000,0.3656,0.4233,6.3350,0.1354,0.111,0.074,0.022,0.033,0.044,1.16
03784,10/05/2007,21:18:28, 45.380, -71.933,  230,  990,79.80,5.496,1.012, 22.2,15, 109.62, 302.02, 711.03, 112.39, 827.44, 0.000, 0.000, 0.000, 0.000, 0.000,0.3630,0.4248,6.3261,0.1358,0.112,0.074,0.023,0.034,0.045,1.15
03784,10/05/2003,21:21:00, 45.380, -71.933,  229,  990,80.47,5.856,0.999, 22.0,15,  95.69, 287.55, 705.30, 105.42, 831.22, 0.001, 0.001, 0.001, 0.001, 0.001,0.3328,0.4077,6.6905,0.1268,0.104,0.072,0.025,0.034,0.043,1.13
03784,10/05/2003,21:21:06, 45.380, -71.933,  229,  990,80.49,5.866,0.999, 22.0,15,  95.31, 287.23, 701.45, 105.02, 825.54, 0.001, 0.000, 0.001, 0.001, 0.001,0.3318,0.4095,6.6791,0.1272,0.103,0.071,0.026,0.035,0.045,1.13
03784,10/05/2003,21:21:13, 45.380, -71.933,  229,  990,80.51,5.877,0.999, 22.0,15,  94.63, 286.17, 696.06, 104.46, 818.48, 0.001, 0.001, 0.001, 0.001, 0.001,0.3307,0.4111,6.6631,0.1276,0.104,0.072,0.027,0.036,0.046,1.12
03784,10/05/2007,21:24:08, 45.380, -71.933,  254,  990,80.75,6.020,1.012, 21.9,15,  82.12, 264.80, 666.98,  96.17, 766.98, 0.001, 0.001, 0.001, 0.001, 0.001,0.3101,0.3970,6.9356,0.1254,0.112,0.077,0.031,0.042,0.053,1.12
03784,10/05/2007,21:24:12, 45.380, -71.933,  254,  990,80.76,6.027,1.012, 21.9,15,  81.56, 263.90, 663.60,  95.66, 762.91, 0.001, 0.000, 0.000, 0.000, 0.001,0.3090,0.3977,6.9370,0.1254,0.113,0.078,0.031,0.043,0.054,1.12
03784,10/05/2007,21:24:17, 45.380, -71.933,  253,  990,80.78,6.035,1.012, 21.9,15,  80.61, 262.03, 657.65,  94.98, 755.89, 0.001, 0.001, 0.001, 0.001, 0.002,0.3076,0.3984,6.9243,0.1257,0.114,0.078,0.033,0.044,0.056,1.12
03784,10/05/2003,21:27:01, 45.380, -71.933,  253,  991,81.49,6.495,0.999, 22.2,15,  69.31, 254.49, 682.78,  91.22, 808.33, 0.000, 0.000, 0.000, 0.000, 0.001,0.2724,0.3727,7.4847,0.1129,0.100,0.069,0.026,0.034,0.043,1.11
03784,10/05/2003,21:27:07, 45.380, -71.933,  253,  991,81.50,6.507,0.999, 22.2,15,  68.69, 253.33, 677.69,  90.77, 801.95, 0.001, 0.001, 0.001, 0.001, 0.001,0.2712,0.3738,7.4660,0.1132,0.100,0.070,0.027,0.035,0.044,1.10
03784,10/05/2003,21:27:12, 45.380, -71.933,  253,  991,81.52,6.517,0.999, 22.2,15,  68.13, 252.10, 671.73,  90.22, 794.29, 0.001, 0.001, 0.001, 0.001, 0.001,0.2703,0.3753,7.4452,0.1136,0.101,0.070,0.028,0.037,0.045,1.10
03784,10/05/2003,23:42:18, 45.380, -71.933,  253,  992,105.05,-3.819,0.999, 20.7,15,  -0.00,  -0.01,   0.00,   0.00,   0.01,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,10/06/2003, 0:05:04, 45.380, -71.933,  253,  992,108.99,-3.059,0.999, 21.5,15,   0.00,   0.00,   0.01,   0.01,   0.12,NaN   ,NaN   ,NaN   ,NaN   , 0.190,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,-2.985,Na  
03784,10/06/2003, 0:05:09, 45.380, -71.933,  253,  993,109.00,-3.057,0.999, 21.5,15,   0.00,   0.00,   0.00,   0.02,   0.14,NaN   ,NaN   ,NaN   ,NaN   , 0.193,NaN   ,NaN   ,NaN   ,0.1466,NaN  ,NaN  ,NaN  ,NaN  ,-2.946,Na  
03784,10/06/2003, 0:05:13, 45.380, -71.933,  253,  992,109.01,-3.055,0.999, 21.5,15,   0.00,   0.00,   0.01,   0.01,   0.14,NaN   ,NaN   ,NaN   ,NaN   , 0.139,NaN   ,NaN   ,NaN   ,0.0720,NaN  ,NaN  ,NaN  ,NaN  ,-2.943,Na  
