48.00	4.56000E-05	6.47800E-05	9.88100E-05	1.28200E-04	1.64600E-04	1.81000E-04	2.06600E-04	2.23900E-04	2.32600E-04	2.44700E-04	2.53300E-04	2.61300E-04
50.00	4.21400E-05	5.98000E-05	9.11200E-05	1.18200E-04	1.51700E-04	1.66500E-04	1.90300E-04	2.05500E-04	2.13700E-04	2.24600E-04	2.32000E-04	2.38800E-04
52.00	3.89800E-05	5.52800E-05	8.41400E-05	1.08900E-04	1.39900E-04	1.52900E-04	1.74700E-04	1.89100E-04	1.96600E-04	2.06500E-04	2.12900E-04	2.18500E-04
54.00	3.61200E-05	5.11500E-05	7.77000E-05	1.00500E-04	1.28700E-04	1.41000E-04	1.60700E-04	1.74100E-04	1.80500E-04	1.89500E-04	1.95600E-04	2.00700E-04
56.00	3.35100E-05	4.73600E-05	7.17800E-05	9.28300E-05	1.18500E-04	1.30100E-04	1.48100E-04	1.60300E-04	1.65800E-04	1.73900E-04	1.79800E-04	1.84600E-04
58.00	3.11200E-05	4.39100E-05	6.63400E-05	8.57800E-05	1.09300E-04	1.20200E-04	1.36600E-04	1.47600E-04	1.52500E-04	1.59900E-04	1.65400E-04	1.70000E-04
60.00	2.89300E-05	4.07400E-05	6.14700E-05	7.91300E-05	1.01200E-04	1.10500E-04	1.26000E-04	1.36300E-04	1.41200E-04	1.48000E-04	1.52500E-04	1.56200E-04
62.00	2.69300E-05	3.78100E-05	5.69800E-05	7.30900E-05	9.36000E-05	1.01900E-04	1.16100E-04	1.25900E-04	1.30900E-04	1.37200E-04	1.40800E-04	1.43700E-04
64.00	2.50900E-05	3.51300E-05	5.28000E-05	6.76100E-05	8.65100E-05	9.41400E-05	1.07200E-04	1.16400E-04	1.21100E-04	1.26800E-04	1.30100E-04	1.32600E-04
66.00	2.34000E-05	3.26800E-05	4.89100E-05	6.26500E-05	7.99300E-05	8.72200E-05	9.93200E-05	1.07600E-04	1.11700E-04	1.17000E-04	1.20200E-04	1.22700E-04
68.00	2.18500E-05	3.04200E-05	4.53800E-05	5.80500E-05	7.40700E-05	8.07900E-05	9.21400E-05	9.95300E-05	1.03300E-04	1.08200E-04	1.11200E-04	1.13600E-04
70.00	2.04300E-05	2.83300E-05	4.21400E-05	5.38600E-05	6.87800E-05	7.49200E-05	8.56500E-05	9.20200E-05	9.58900E-05	1.00400E-04	1.02900E-04	1.05300E-04
72.00	1.91300E-05	2.64200E-05	3.91400E-05	4.99400E-05	6.37400E-05	6.93800E-05	7.92100E-05	8.55400E-05	8.90800E-05	9.32800E-05	9.56600E-05	9.76200E-05
74.00	1.79300E-05	2.46700E-05	3.64000E-05	4.63100E-05	5.91100E-05	6.42500E-05	7.32700E-05	7.96200E-05	8.29400E-05	8.68900E-05	8.90300E-05	9.05600E-05
76.00	1.68300E-05	2.30600E-05	3.39300E-05	4.29700E-05	5.48700E-05	5.96000E-05	6.79300E-05	7.39900E-05	7.73200E-05	8.10200E-05	8.28300E-05	8.42300E-05
78.00	1.58100E-05	2.15700E-05	3.16400E-05	3.99800E-05	5.11100E-05	5.54600E-05	6.33800E-05	6.87200E-05	7.19900E-05	7.54300E-05	7.70900E-05	7.85500E-05
80.00	1.48800E-05	2.02200E-05	2.94600E-05	3.72800E-05	4.74800E-05	5.17500E-05	5.91600E-05	6.39400E-05	6.67200E-05	6.99300E-05	7.17700E-05	7.34400E-05
82.00	1.40300E-05	1.89800E-05	2.74600E-05	3.47500E-05	4.40100E-05	4.82600E-05	5.49600E-05	5.97400E-05	6.19700E-05	6.49800E-05	6.70200E-05	6.87400E-05
84.00	1.32500E-05	1.78400E-05	2.56900E-05	3.23900E-05	4.09500E-05	4.49800E-05	5.11500E-05	5.58000E-05	5.79000E-05	6.07400E-05	6.27200E-05	6.43600E-05
86.00	1.25200E-05	1.67900E-05	2.40900E-05	3.02100E-05	3.83200E-05	4.19200E-05	4.78000E-05	5.22000E-05	5.44000E-05	5.71100E-05	5.88500E-05	6.01600E-05
88.00	1.18700E-05	1.58200E-05	2.25800E-05	2.82700E-05	3.59100E-05	3.91300E-05	4.47400E-05	4.88700E-05	5.12400E-05	5.38400E-05	5.52800E-05	5.62600E-05
90.00	1.12800E-05	1.49400E-05	2.11600E-05	2.65100E-05	3.35100E-05	3.66500E-05	4.18100E-05	4.58900E-05	4.80900E-05	5.05800E-05	5.20300E-05	5.28600E-05
92.00	1.07200E-05	1.41500E-05	1.98800E-05	2.48800E-05	3.12300E-05	3.44600E-05	3.91700E-05	4.32000E-05	4.49800E-05	4.73500E-05	4.90300E-05	4.99800E-05
94.00	1.02200E-05	1.34100E-05	1.87200E-05	2.34400E-05	2.93200E-05	3.25300E-05	3.70200E-05	4.04600E-05	4.21500E-05	4.44000E-05	4.60500E-05	4.74800E-05
96.00	9.77300E-06	1.27100E-05	1.76400E-05	2.21800E-05	2.76800E-05	3.08100E-05	3.51800E-05	3.78300E-05	3.96500E-05	4.18000E-05	4.32600E-05	4.51600E-05
98.00	9.36300E-06	1.20900E-05	1.66500E-05	2.10000E-05	2.60900E-05	2.91700E-05	3.32600E-05	3.57000E-05	3.74300E-05	3.95100E-05	4.09400E-05	4.29100E-05
100.00	8.98100E-06	1.15400E-05	1.57600E-05	1.98400E-05	2.45400E-05	2.75200E-05	3.12800E-05	3.40700E-05	3.54800E-05	3.75100E-05	3.90800E-05	4.06900E-05
102.00	8.62800E-06	1.10400E-05	1.50000E-05	1.87400E-05	2.32100E-05	2.59500E-05	2.94700E-05	3.25300E-05	3.39200E-05	3.59000E-05	3.74300E-05	3.86300E-05
104.00	8.30800E-06	1.05700E-05	1.43500E-05	1.77700E-05	2.21900E-05	2.45500E-05	2.81000E-05	3.09700E-05	3.25700E-05	3.44900E-05	3.58500E-05	3.68100E-05
106.00	8.02500E-06	1.01300E-05	1.37200E-05	1.69800E-05	2.12900E-05	2.34600E-05	2.71000E-05	2.94700E-05	3.11700E-05	3.30200E-05	3.43000E-05	3.53500E-05
108.00	7.77700E-06	9.74200E-06	1.30900E-05	1.63400E-05	2.03700E-05	2.26500E-05	2.61800E-05	2.80000E-05	2.97800E-05	3.16000E-05	3.27600E-05	3.42500E-05
110.00	7.54100E-06	9.41400E-06	1.25400E-05	1.57200E-05	1.94700E-05	2.18600E-05	2.52000E-05	2.67600E-05	2.86400E-05	3.04400E-05	3.14500E-05	3.32700E-05
112.00	7.32700E-06	9.12800E-06	1.20800E-05	1.50800E-05	1.86600E-05	2.09900E-05	2.41600E-05	2.59700E-05	2.78100E-05	2.96100E-05	3.05700E-05	3.22200E-05
114.00	7.13000E-06	8.86400E-06	1.17400E-05	1.44500E-05	1.80100E-05	2.01000E-05	2.31600E-05	2.54000E-05	2.71900E-05	2.89800E-05	2.99500E-05	3.12100E-05
116.00	6.96800E-06	8.62000E-06	1.13900E-05	1.39900E-05	1.75000E-05	1.94600E-05	2.24900E-05	2.48000E-05	2.65400E-05	2.83100E-05	2.93500E-05	3.05000E-05
118.00	6.83200E-06	8.39000E-06	1.10500E-05	1.37100E-05	1.71200E-05	1.91300E-05	2.22100E-05	2.41100E-05	2.59000E-05	2.76700E-05	2.87200E-05	3.01200E-05
120.00	6.71200E-06	8.20900E-06	1.07500E-05	1.34700E-05	1.67800E-05	1.88900E-05	2.19900E-05	2.35400E-05	2.54400E-05	2.72200E-05	2.82200E-05	2.99000E-05
122.00	6.59900E-06	8.06000E-06	1.05500E-05	1.32000E-05	1.64700E-05	1.85900E-05	2.17000E-05	2.33400E-05	2.52100E-05	2.70200E-05	2.80700E-05	2.97000E-05
124.00	6.49900E-06	7.95400E-06	1.04200E-05	1.29600E-05	1.62300E-05	1.83200E-05	2.14100E-05	2.34500E-05	2.52400E-05	2.70900E-05	2.82400E-05	2.95900E-05
126.00	6.41500E-06	7.85800E-06	1.03800E-05	1.27700E-05	1.62400E-05	1.81200E-05	2.12800E-05	2.36100E-05	2.55800E-05	2.74600E-05	2.85700E-05	2.96300E-05
128.00	6.36200E-06	7.79200E-06	1.03400E-05	1.27400E-05	1.63600E-05	1.81400E-05	2.14000E-05	2.38000E-05	2.59800E-05	2.79200E-05	2.89800E-05	3.00000E-05
130.00	6.32500E-06	7.75900E-06	1.03100E-05	1.28500E-05	1.64400E-05	1.84800E-05	2.17800E-05	2.41100E-05	2.62900E-05	2.83100E-05	2.94700E-05	3.08300E-05
132.00	6.32200E-06	7.76500E-06	1.03000E-05	1.30900E-05	1.65900E-05	1.90600E-05	2.23400E-05	2.46200E-05	2.67100E-05	2.88100E-05	3.01700E-05	3.19700E-05
134.00	6.31700E-06	7.82500E-06	1.04300E-05	1.33200E-05	1.69300E-05	1.95900E-05	2.29800E-05	2.56300E-05	2.75400E-05	2.97600E-05	3.13700E-05	3.31700E-05
136.00	6.34800E-06	7.91100E-06	1.06800E-05	1.36300E-05	1.75100E-05	2.02000E-05	2.38000E-05	2.71100E-05	2.88700E-05	3.12100E-05	3.31300E-05	3.45500E-05
138.00	6.39100E-06	8.05900E-06	1.10700E-05	1.40900E-05	1.83900E-05	2.10700E-05	2.50300E-05	2.88000E-05	3.06800E-05	3.31700E-05	3.52300E-05	3.63500E-05
140.00	6.47800E-06	8.24700E-06	1.15600E-05	1.48000E-05	1.96800E-05	2.23800E-05	2.69100E-05	3.06500E-05	3.29300E-05	3.55900E-05	3.75600E-05	3.87800E-05
142.00	6.61600E-06	8.52700E-06	1.21300E-05	1.58400E-05	2.11900E-05	2.42700E-05	2.93200E-05	3.30400E-05	3.55200E-05	3.83900E-05	4.04100E-05	4.20500E-05
144.00	6.79900E-06	8.91300E-06	1.28800E-05	1.72100E-05	2.30100E-05	2.68000E-05	3.22700E-05	3.60600E-05	3.86700E-05	4.17800E-05	4.39300E-05	4.62200E-05
146.00	7.06900E-06	9.40900E-06	1.38600E-05	1.90000E-05	2.54200E-05	2.99900E-05	3.59700E-05	3.98500E-05	4.27000E-05	4.60800E-05	4.83100E-05	5.12400E-05
148.00	7.40800E-06	1.00800E-05	1.51900E-05	2.11600E-05	2.85800E-05	3.37600E-05	4.05300E-05	4.48400E-05	4.79000E-05	5.15700E-05	5.38500E-05	5.70300E-05
150.00	7.83500E-06	1.09500E-05	1.70300E-05	2.37900E-05	3.26800E-05	3.82700E-05	4.61700E-05	5.13000E-05	5.44300E-05	5.83800E-05	6.07300E-05	6.37200E-05
152.00	8.39500E-06	1.20300E-05	1.93700E-05	2.71000E-05	3.79400E-05	4.38100E-05	5.31100E-05	5.92300E-05	6.24800E-05	6.66900E-05	6.89900E-05	7.14100E-05
154.00	9.09500E-06	1.33600E-05	2.21500E-05	3.12500E-05	4.43200E-05	5.06400E-05	6.14600E-05	6.87700E-05	7.19200E-05	7.63500E-05	7.86100E-05	8.01500E-05
156.00	9.92500E-06	1.49300E-05	2.53800E-05	3.61400E-05	5.15900E-05	5.87300E-05	7.11000E-05	7.99800E-05	8.22400E-05	8.67800E-05	8.93000E-05	8.99000E-05
158.00	1.08000E-05	1.65900E-05	2.89800E-05	4.15300E-05	5.99300E-05	6.77500E-05	8.20700E-05	9.15900E-05	9.32600E-05	9.77600E-05	9.98500E-05	1.00200E-04
160.00	1.16100E-05	1.80300E-05	3.24900E-05	4.69400E-05	6.88500E-05	7.68800E-05	9.35300E-05	1.02300E-04	1.04400E-04	1.08700E-04	1.09200E-04	1.09900E-04
162.00	1.21700E-05	1.90100E-05	3.51900E-05	5.15400E-05	7.65700E-05	8.47500E-05	1.03500E-04	1.11900E-04	1.14200E-04	1.18300E-04	1.17100E-04	1.17600E-04
164.00	1.24000E-05	1.96500E-05	3.70200E-05	5.48100E-05	8.21200E-05	9.07800E-05	1.11000E-04	1.20500E-04	1.22000E-04	1.26100E-04	1.24100E-04	1.23300E-04
166.00	1.25800E-05	2.03400E-05	3.91100E-05	5.78100E-05	8.76600E-05	9.62000E-05	1.17800E-04	1.29500E-04	1.30000E-04	1.34100E-04	1.31700E-04	1.28700E-04
168.00	1.31300E-05	2.14800E-05	4.22700E-05	6.22200E-05	9.51700E-05	1.03300E-04	1.26500E-04	1.40400E-04	1.40100E-04	1.44100E-04	1.41700E-04	1.36700E-04
170.00	1.41000E-05	2.31100E-05	4.60300E-05	6.81600E-05	1.03800E-04	1.13000E-04	1.37700E-04	1.52700E-04	1.51400E-04	1.55700E-04	1.53900E-04	1.49500E-04
172.00	1.51900E-05	2.51000E-05	4.96800E-05	7.43000E-05	1.12200E-04	1.23900E-04	1.50800E-04	1.64900E-04	1.63700E-04	1.68900E-04	1.67800E-04	1.67200E-04
174.00	1.64400E-05	2.74600E-05	5.31500E-05	7.98200E-05	1.19700E-04	1.34500E-04	1.64300E-04	1.76800E-04	1.78100E-04	1.84700E-04	1.83700E-04	1.88600E-04
176.00	1.84100E-05	3.07600E-05	5.76100E-05	8.62400E-05	1.27400E-04	1.45500E-04	1.78100E-04	1.89500E-04	1.95400E-04	2.04100E-04	2.02300E-04	2.12700E-04
178.00	2.11300E-05	3.51200E-05	6.48200E-05	9.65500E-05	1.39900E-04	1.60600E-04	1.95800E-04	2.05500E-04	2.17200E-04	2.27600E-04	2.23300E-04	2.37500E-04
180.00	2.26100E-05	3.75700E-05	6.98400E-05	1.04200E-04	1.51200E-04	1.72300E-04	2.09900E-04	2.18500E-04	2.32300E-04	2.42900E-04	2.36200E-04	2.51300E-04

